product_id,group,category,status,move_rate,mean_price,raw_reports,adf_p_min,adf_p_max
P14045,Organic Veg & Fruits,Retail,active,0.0,98.0,250.0,,
P14046,Organic Veg & Fruits,Retail,active,0.0,98.0,256.0,,
P15001,Food Crops,Retail,active,0.028790786948176585,103.06954436450839,1913.0,0.3159862958035482,0.27329740842257716
P15002,Food Crops,Retail,active,0.027351247600767754,89.35491606714628,1826.0,0.34517961899170313,0.2981656398048555
P15003,Food Crops,Retail,active,0.027351247600767754,76.4978417266187,1826.0,0.3042836743923417,0.3567714502319902
P15004,Food Crops,Retail,empty,,,,,
P15005,Food Crops,Retail,empty,,,,,
P15006,Food Crops,Retail,empty,,,,,
P15007,Food Crops,Retail,active,0.02399232245681382,101.96882494004797,1913.0,0.31424221688567167,0.2759336268658215
P15008,Food Crops,Retail,active,0.02399232245681382,95.65947242206235,1826.0,0.1588610236917119,0.13394438266998476
P15009,Food Crops,Retail,active,0.024472168905950095,94.71942446043165,1826.0,0.046679019021933985,0.07169984049454765
P15010,Food Crops,Retail,active,0.03838771593090211,70.43645083932854,1913.0,0.0002654670060867796,7.704271673090162e-05
P15011,Food Crops,Retail,active,0.03694817658349328,58.275779376498804,1826.0,0.004215149317576387,0.003035432806534018
P15012,Food Crops,Retail,active,0.03742802303262956,48.10455635491607,1826.0,0.0011934266127576324,0.0016021428300530746
P15013,Food Crops,Retail,active,0.03790786948176583,75.5083932853717,1913.0,0.001877688060542818,0.00032882984970989906
P15014,Food Crops,Retail,active,0.03598848368522073,63.81438848920863,1826.0,0.003904687442765741,0.0046916483103591426
P15015,Food Crops,Retail,active,0.03502879078694818,52.55059952038369,1826.0,0.0016627326523470938,0.002700942371889899
P15016,Food Crops,Retail,active,0.023032629558541268,55.170263788968825,1224.0,0.0004865221813779643,0.00012119689769130808
P15017,Food Crops,Retail,active,0.023032629558541268,43.44364508393286,1217.0,0.0005235364156397498,0.00034756456385861585
